,Unnamed: 0,ID,region_id,private_business,price,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
23751,23751,f8e9e9e497b0d72bbdc33a48a452ec9c35486f4c,13,business,11650.0,bmw,bmw-525,diesel,175000,2005,2500,blue,,41
23752,23752,9033865ecde742e4d8fd86fc983ec0aee9213b58,13,business,6750.0,fiat,fiat-grande-punto,gaz,155000,2009,1200,white,,9
23753,23753,e64f82d8501f2c020cf735f0e32cec4c3ee68850,8,private,14500.0,renault,renault-scenic,diesel,129000,2014,1500,white,,10
23754,23754,0580aa26e226288171715460cef4b15cea062be3,3,business,26500.0,bmw,bmw-320,diesel,130000,2014,2000,white,,7
23755,23755,ba0d7f0073c088e2cfc55a46457502a7ec344abb,14,business,64800.0,mercedes-benz,mercedes-benz-glc-350,hibride-gaz,29700,2018,1991,brown,,21
23756,23756,48dfb1c76498ed53f4364f27ce34cc86592562c0,3,business,20490.0,mercedes-benz,mercedes-benz-a-180,diesel,122000,2015,1500,white,,29
23757,23757,280f816e6726506ae0164bc6a9e14543a6020894,13,business,5750.0,hyundai,hyundai-h-1,diesel,20100,2001,2476,white,2.0,15
23758,23758,624017b003cbcb0e2f8ff070e637362421ff44f4,11,business,24950.0,nissan,nissan-qashqai,diesel,20603,2018,1461,red,,10
23759,23759,fa86aaa157ec3fd906dad0203b31973d50b6c969,13,business,16990.0,bmw,bmw-116,diesel,73000,2017,1500,white,,7
23760,23760,3553a9b23e064a47bf46a395d9db6ab9944a764c,3,business,15000.0,peugeot,peugeot-2008,diesel,123787,2015,1600,white,,84
23761,23761,5a5cc37f08a1af10b93b4ee3b4e4a57ddbd56fb2,11,business,5800.0,smart,smart-fortwo,diesel,145000,2007,800,blue,2.0,70
23762,23762,4d2a0b335dfcd249e1aeb1dd84916405a9329240,13,business,25959.0,peugeot,peugeot-308,diesel,58297,2016,1995,white,,79
23763,23763,062976ce1757533679d82c3b435ef8dc004a9b2f,13,business,15950.0,nissan,nissan-qashqai,diesel,166692,2012,1598,white,,84
23764,23764,827f6426edc052327e9b82414d36f07a5deea723,11,private,7900.0,subaru,subaru-impreza,gaz,195000,1998,2000,green,,7
23765,23765,69e79adb9106c5f70291d79b76ad41573fe0019b,11,business,14300.0,ford,ford-focus,diesel,84893,2014,1560,other,,82
23766,23766,ad537c38c783db977fa9f4a1f6ab4ed76c39a95e,13,business,12950.0,bmw,bmw-318,diesel,198000,2008,2000,other,,97
23767,23767,42ae0239f817fccc1928917190ccad7bc61b0fb0,13,business,8750.0,vw,vw-up,gaz,70692,2016,1000,white,,13
23768,23768,09ab0880077d7741461553eb613f740d6bb74f8e,11,business,19900.0,nissan,nissan-pulsar,diesel,12400,2018,1461,white,,88
23769,23769,238871c9e8e1aefa1eb75f7a8635ddbb8f52f5f1,11,business,13490.0,nissan,nissan-qashqai,diesel,76691,2009,1461,white,,29
23770,23770,317949a294dd4c9e0e947bbfe5f5043efbf807a9,13,business,32500.0,audi,audi-a6-avant,diesel,180000,2012,3000,white,,14
23771,23771,78ffdbab50400f5ba5dc5ad1e73746664ef9baa0,13,business,27100.0,mercedes-benz,mercedes-benz-c-200,diesel,76149,2014,1598,other,,11
23772,23772,0ecf572c7fc73fe22253d0627390e18417a38890,11,business,28900.0,mercedes-benz,mercedes-benz-c-250,diesel,118270,2014,2143,other,,7
23773,23773,760b162f2bb24dfe5f229c3e8449e04afbe55a56,11,business,13000.0,fiat,fiat-punto,gaz,1545,2018,1242,other,,69
23774,23774,167a863c9aa26a2ecadf9bde1d10eca31bed574c,8,business,19950.0,mitsubishi,mitsubishi-outlander,diesel,179000,2014,2200,white,7.0,12
23775,23775,2c53dcc94f4c7656e61be5d0def1371de6a9feca,13,business,13950.0,peugeot,peugeot-208,diesel,49501,2017,1560,white,,60
23776,23776,f065878012750ef82370c96a058672a7c00ca468,13,business,20500.0,bmw,bmw-320,diesel,154000,2010,2000,white,4.0,43
23777,23777,ec366954db7b1dbe212680ec6bc67dae0f24576f,10,business,11450.0,opel,opel-corsa,diesel,76253,2015,1248,white,2.0,28
23778,23778,45ba65016cca8753ed08719dec1ae4b90c2afde2,11,business,24900.0,mercedes-benz,mercedes-benz-e-200,gaz,40444,2010,1796,white,4.0,11
23779,23779,5e696ebc34ce89051e9379f8476e2b393c9d36c5,11,business,17990.0,audi,audi-a1,diesel,72473,2016,1422,white,4.0,16
23780,23780,33f78e4ca838a7072ca78d11746350f54d0936b0,3,business,10900.0,peugeot,peugeot-208,gaz,46897,2014,1200,white,,11
23781,23781,c5dae22b841b56eb61623960454b68d655e7670b,15,business,790.0,renault,renault-clio,gaz,137000,1996,1400,green,,32
23782,23782,18c717a6ef127f301ab618ba0fdbee24b650f104,13,business,15950.0,bmw,bmw-116,diesel,120991,2012,1598,white,,15
23783,23783,ba21765166c5646e074138555f829f47f1d7cc52,3,business,2750.0,lancia,lancia-y,gaz,147000,2002,1200,blue,,19
23784,23784,31e5492620229bd1990aa1fff4a1fedcab49a0ca,11,private,15500.0,bmw,bmw-525,diesel,281000,2006,2500,blue,,188
23785,23785,9978b1873ed51bc3d3615cac3020646fff8fc22a,8,business,800.0,renault,renault-twingo,gaz,180000,2000,1200,blue,,7
23786,23786,b6ff25631edf01d285aa8cd8c31a95cdac6f8008,11,business,12500.0,renault,renault-megane,diesel,94186,2013,1461,other,,105
23787,23787,e39d0b480dabb08454b214429946942cf45f4d73,15,business,15900.0,bmw,bmw-118,diesel,130000,2010,2000,white,,15
23788,23788,a35e95b074d0605ddbca8ecd63438c5face2012b,3,private,11749.0,bmw,bmw-120,diesel,235000,2007,2000,white,,175
23789,23789,c92e6c81e02fd705ddeb553e8b7f0893f30b1f41,14,business,5500.0,mitsubishi,mitsubishi-colt,gaz,56400,2010,1124,white,,24
23790,23790,8e075dd36d3358f10e2edc75ce3f92aa7286c408,13,business,13500.0,renault,renault-megane-coupe,diesel,67000,2013,1500,white,,138
23791,23791,bea17c5a253f2d70b28de142c536bab3a13d6203,11,business,10900.0,peugeot,peugeot-208,diesel,62520,2012,1560,blue,,31
23792,23792,b04002aeab74ab434b01ab5b0aa96e66b7a3f85c,12,business,15250.0,peugeot,peugeot-208,diesel,47000,2015,1398,white,,9
23793,23793,99ffb5e715a1d109f4bc3ae4f30441bd30743cb7,15,private,9000.0,vw,vw-golf-variant,diesel,184769,2010,1598,blue,,69
23794,23794,7dcff48b9fdb94da635cfd84c24e91bec3186011,11,business,69950.0,mercedes-benz,mercedes-benz-glc-250,diesel,12000,2017,2200,white,,24
23795,23795,2a456c7b87689969603638db5da16f360b5a0a51,13,business,4250.0,vw,vw-golf-cabriolet,gaz,87676,1996,1600,blue,,27
23796,23796,448323fcad86a8dea98c0f09118ec137bbec1bb9,13,business,18890.0,bmw,bmw-318,diesel,162000,2011,1995,white,,7
23797,23797,57882f4026220a0a440f990dcdc852edcfdbd630,0,business,25300.0,vw,vw-passat-variant,diesel,32714,2016,1598,other,,21
23798,23798,541ceb9ddf79aaf6eb8b19505598a3eaae7a5894,11,private,4750.0,vw,vw-polo,gaz,105000,2006,1200,blue,,21
23799,23799,120bdb4798bf2fbd6ebdca6d09115a41ad6fd6bc,0,business,26500.0,vw,vw-passat-variant,diesel,89705,2016,1598,other,,20
23800,23800,b1a6b66adf07c7012dfc5358c0f3fa87f7d328a2,6,business,48990.0,mercedes-benz,mercedes-benz-e-220,diesel,9053,2017,1950,blue,,73
23801,23801,f9732d69a43ccadc7ba57c6cddc910b2a393f671,11,private,1199.0,fiat,fiat-seicento,gaz,79000,2000,999,blue,,10
23802,23802,4b46cc88c7d716758f3d57af7f942014a3ea47a7,11,private,3000.0,mercedes-benz,mercedes-benz-e-250,diesel,391000,1995,2500,blue,,10
23803,23803,f77b94051b47c79a4db63d0bba07677b96970a49,0,business,16900.0,renault,renault-captur,diesel,38519,2017,1461,blue,,194
23804,23804,ad27d088bcecfff16e2485b586ba77ec0cef3c4a,15,business,16500.0,ds,ds-ds3,diesel,20530,2017,1560,white,,21
23805,23805,22b95d23e97e6457cc44860d9576697376823259,0,business,14700.0,peugeot,peugeot-208,diesel,90091,2016,1560,other,,48
23806,23806,5bd4318207d1530319457f0cd5ed6d5ee66a041d,1,private,4000.0,vw,vw-golf,gaz,109000,2002,1390,blue,,96
23807,23807,9aaebe6fd598472ee4f8b81a8e7f2c4d2986ba54,11,business,10500.0,kia,kia-rio,diesel,77000,2013,1100,blue,,15
23808,23808,d9902e957f4bfb0124220eca1f1717a440270f5d,13,business,5499.0,smart,smart-fortwo,diesel,111000,2008,800,golden,2.0,33
23809,23809,f97e2e9bf70093617b760fa61b1e8ef06ea01d29,11,business,27000.0,bmw,bmw-118,diesel,16815,2016,1995,other,,8
23810,23810,215b4344a7b1447805dbb9dfdd20900a992aaba4,13,business,3300.0,smart,smart-fortwo,gaz,132585,2003,1200,blue,2.0,9
23811,23811,4ed6ecc0db2a388d4b0d7e086a281cf388c69fb8,11,business,23900.0,mercedes-benz,mercedes-benz-c-200,diesel,174200,2015,1600,white,,27
23812,23812,6c7e351430b464dde87ef9a97fb2c372a7ec2e96,8,business,31950.0,bmw,bmw-318,diesel,64390,2015,1998,white,,42
23813,23813,8ead1272c9df980bc61d85c3352178b3bcdf7421,11,business,27500.0,bmw,bmw-520,diesel,87828,2014,1995,other,,20
23814,23814,f6e0300e4c7f6eb335644961f5e9efaf153889d5,3,business,9250.0,ford,ford-focus,diesel,192984,2008,1600,white,,22
23815,23815,4ac30e79452e1a0ce961a817ac12e44a9f24e04c,11,business,18200.0,vw,vw-golf-sportsvan,diesel,52181,2015,1598,other,,55
23816,23816,a9587778a647fd5264f7ab383a32f47e3d26a36e,13,business,27900.0,mercedes-benz,mercedes-benz-a-180,diesel,24000,2018,1461,white,,15
23817,23817,0b3140b253d225855bc4dd71534370c87775504e,13,business,13950.0,peugeot,peugeot-5008,diesel,125000,2011,1560,golden,7.0,33
23818,23818,e31edf8b74628dcd51601763d3cbd0b71f5ce089,15,private,13500.0,peugeot,peugeot-308,diesel,82000,2015,1600,white,,16
23819,23819,d40196b7da3426809842fadb7b398cc39b36ebf0,13,business,12750.0,citroen,citroen-c3,gaz,15000,2018,1199,white,,7
23820,23820,ad8ffe7851ae9b3c62caa8a02a392b4ff5630eff,13,business,29400.0,peugeot,peugeot-rifter,diesel,3000,2018,1500,brown,7.0,35
23821,23821,095fce4f986bb490c284361cf7df935824ab1b08,13,business,28850.0,renault,renault-kadjar,diesel,1000,2019,1461,white,,12
23822,23822,ba341a87fea1549c2ec9f5b64bef867b7f7ea4bc,1,business,16500.0,toyota,toyota-yaris,diesel,17000,2017,1364,red,,9
23823,23823,bfd09948fd7dcf362ff981d9dd0b2af34283fb34,11,business,34980.0,bmw,bmw-530,diesel,85179,2013,2993,blue,,11
23824,23824,49824e0049afd3b78cc6b49d2386c42e70127127,15,business,20500.0,toyota,toyota-yaris,hibride-gaz,9500,2018,1497,blue,,9
23825,23825,619876550b137c4d8a4c61bce8ffdfde4380cbb6,14,business,22500.0,peugeot,peugeot-308,diesel,43000,2017,1600,blue,,8
23826,23826,31a7fdceb95ba27563e9bd95a4ecd897b67dc005,13,business,17900.0,fiat,fiat-500x,diesel,33182,2017,1248,white,,18
23827,23827,7112a3703057d41bebe215952357fdf235d4604b,11,business,13390.0,nissan,nissan-micra,gaz,18900,2018,898,orange,,16
23828,23828,a9e6a9a3e43c1b9ee8310dd7d5910f4fd7eba5e8,1,business,25500.0,toyota,toyota-auris-touring-sports,diesel,33000,2018,1364,golden,,9
23829,23829,69ebbb29e83c9048d5d1203b9c6c99e13b87c40b,11,business,12750.0,nissan,nissan-micra,gaz,11000,2017,900,blue,,58
23830,23830,7f7782d66026f9710104ea005d5d480a7352589f,11,business,19600.0,mercedes-benz,mercedes-benz-a-160,diesel,80132,2014,1461,other,,7
23831,23831,d354266cd12992c1a1b40f3dee0e9bec05df1c69,11,business,12300.0,renault,renault-clio,diesel,125368,2015,1461,other,,7
23832,23832,4d70090461538880a3191829e913f25e9fb56a66,3,business,43990.0,mercedes-benz,mercedes-benz-c-250,diesel,38000,2017,2143,white,4.0,117
23833,23833,10734f05970767d8f03a754e0980821f04dba04d,11,business,8990.0,seat,seat-ibiza,diesel,116000,2012,1200,white,,114
23834,23834,ca01def32c860e8541093c23c6cf9568f3d97a7b,11,business,16300.0,vw,vw-golf-variant,diesel,103408,2014,1598,other,,22
23835,23835,a419076947d9070c11eb64fe694a85133b6ed17d,3,business,2200.0,seat,seat-ibiza,diesel,224000,1995,1900,white,,22
23836,23836,1e9a6697f6edd908818f85a186a53f41ad22c74d,11,business,19600.0,renault,renault-megane,diesel,73514,2017,1461,other,,21
23837,23837,365c8b6c8cdcf74e8da2e7f04755556e527ba10e,11,business,19200.0,bmw,bmw-316,diesel,118693,2014,1995,other,,13
23838,23838,13e22c35278f6b60a35612b914056f6c4712b306,13,business,25450.0,nissan,nissan-qashqai,diesel,23495,2017,1461,white,,15
23839,23839,0c1f87892547d35646a11065680baf81f1d8a1c6,1,business,16900.0,peugeot,peugeot-508,diesel,143348,2015,1600,white,,68
23840,23840,85ccc39c6ca9c95b4b7c455e0898a99cf8753fda,11,business,9800.0,land-rover,land-rover-range-rover,diesel,341379,1995,2494,blue,,32
23841,23841,ee26fe4b9cdadcbaee113fddf5ed299f3cb2f072,11,business,7500.0,seat,seat-ibiza,diesel,103000,2011,1200,white,,12
23842,23842,66642fe9248749bf5b3a0b175b4dc67d7836e9be,0,business,37235.54,toyota,toyota-avensis,diesel,18660,2017,1998,other,,16
23843,23843,00cf35a690101be80f8591c5486b11487b26a4bf,1,business,18600.0,peugeot,peugeot-508-sw,diesel,134700,2015,1300,white,,111
23844,23844,b9dfd8a3f5d38a825f8469a40f445e04cb699e49,1,business,21990.0,volvo,volvo-v60,hibride-diesel,122000,2013,2400,white,,57
23845,23845,c8718b48255e29e1821c83f8710bfcf52cf2ad5e,13,business,2790.0,vw,vw-golf-variant,gaz,150000,2002,1400,blue,,57
23846,23846,5c7fff5d47e0bf50ab0a3e5af0a38f5ef9d4a6da,13,business,3000.0,audi,audi-a4-avant,diesel,250000,1998,1900,blue,,48
23847,23847,5a9255ae9f414b75741c52c6c3066afdebb53973,6,business,16750.0,fiat,fiat-500,diesel,14,2018,1300,white,4.0,50
23848,23848,b7dd46a712f29a046b8f8966c3af74f34b091ea3,11,business,17789.0,renault,renault-megane-sport-tourer,diesel,59500,2017,1461,blue,,10
23849,23849,0ab2fd5335e06a695a56e072828b565cb1bc4c0b,11,business,85000.0,land-rover,land-rover-range-rover-sport,diesel,35718,2017,3000,blue,,57
23850,23850,2b604613d405397399ccc6e4bf9c2c87fad2dc79,13,business,15300.0,seat,seat-leon-st,diesel,63741,2014,1598,other,,7
23851,23851,7d1adda416a631def238adac0e4d71ecfbeffc96,11,business,21700.0,vw,vw-sharan,diesel,133928,2014,1968,other,7.0,69
23852,23852,bbe1d4459936aaabd4b3bafc43d9736a84ef5f3c,3,business,15900.0,bmw,bmw-114,diesel,112000,2013,1600,white,,64
23853,23853,7d9e340d47414b17e3d60100bf793b7e633aa9bf,8,business,35800.0,jeep,jeep-wrangler,diesel,60355,2011,2800,white,,33
23854,23854,4baaa45ed57f5bb4fc8c0d44f9fc86f3e18abba2,10,business,31900.0,bmw,bmw-318,diesel,24000,2017,1995,white,,16
23855,23855,a0aa7e7fe5fb974550980684abfec5cba82fa1c7,11,business,11050.0,seat,seat-ibiza,diesel,68333,2014,1199,other,,34
23856,23856,282bf87cd91f34b71189138b65ef6ed1d838a447,13,business,10950.0,bmw,bmw-525,diesel,348938,2004,2500,blue,,40
23857,23857,d3a67036c6ac9530b98f0ec1da2ea3085b44ea34,8,business,26500.0,mercedes-benz,mercedes-benz-a-180,diesel,15946,2018,1500,white,,38
23858,23858,32566f3eff824cae3ea91160bb4a1b57102d1977,13,business,18500.0,smart,smart-forfour,gaz,5900,2017,999,other,3.0,30
23859,23859,c763ba299db92de187734689a2424bead15b2b08,13,private,13900.0,mini,mini-countryman,diesel,98658,2011,1598,blue,,18
23860,23860,526542e5423855710610997db5166fccebedf0fc,11,private,1350.0,citroen,citroen-xsara,gaz,144000,2003,1400,blue,,17
23861,23861,65cb163c6858a7a0763c2d1ebf89af817d6bebca,11,business,18400.0,seat,seat-leon-st,diesel,25905,2017,1598,other,,8
23862,23862,0dbab669243494ed85d660a903e07fa8eaa0e0e0,11,business,27790.0,seat,seat-ateca,diesel,10890,2018,1598,brown,,24
23863,23863,cad541152e6aedd80f40a96692c478551d7b9241,11,business,1250.0,ford,ford-focus,gaz,242688,2001,1390,blue,,7
23864,23864,0ced997edbb48b9971d8e6b8d8a8a44b0994c8cc,5,business,34500.0,nissan,nissan-x-trail,diesel,16000,2018,1600,white,7.0,9
23865,23865,22edef40fa7ae5e01a90661a7b9e3c078377b21a,13,business,14950.0,peugeot,peugeot-308,diesel,119000,2015,1560,white,,7
23866,23866,3187db6c2090a72b80ba7c987bfbfabea6dcff35,5,business,10500.0,peugeot,peugeot-208,diesel,123462,2013,1398,white,,24
23867,23867,2c86ea35bcd501a224fca9e90cc7cfa5a3e4c8b1,15,business,2900.0,fiat,fiat-punto,gaz,99024,2002,1242,blue,,34
23868,23868,d06dc18ab187c5ddf029900637559af2e36f8124,3,business,10500.0,volvo,volvo-c70,gaz,93179,2003,2319,blue,4.0,19
23869,23869,c2c505cbcd92ed90b1713cad8b3a98ed457e2379,11,business,29300.0,bmw,bmw-520,diesel,71977,2014,1995,other,,36
23870,23870,ac767a3a079de3ae5ab6d1039f47db36591061b2,11,business,2500.0,opel,opel-corsa,diesel,200000,2005,1300,green,,47
23871,23871,74cc9eeddf9c4b5181b8e8244e4c16e645e178b7,1,business,14250.0,peugeot,peugeot-308-sw,diesel,105000,2014,1600,brown,,12
23872,23872,a9b44cd60faa76e24dcf25744c7cf0d654f531e1,13,business,8500.0,seat,seat-ibiza,diesel,138000,2008,1900,blue,,13
23873,23873,370d2c7c7ddbf70d2025562a474295b74d03d458,11,business,3850.0,vw,vw-carocha,gaz,81000,1973,1600,blue,,14
23874,23874,0bb44024f9e525a837ca252619cf78152126927c,13,business,4250.0,toyota,toyota-avensis,diesel,210000,2006,2000,golden,,11
23875,23875,f34a1656bb147829364255bf90a00faf29cb138b,8,business,97500.0,bmw,bmw-x6,diesel,11000,2017,3000,white,,13
23876,23876,d179f830f92d20530483668b3aa0b765653df5b3,13,business,21999.0,bmw,bmw-520,diesel,140000,2014,2000,white,,13
23877,23877,486666d6d284ca13d7bc8b720fe7311de4b13dbc,11,business,35000.0,lexus,lexus-is-300h,hibride-gaz,12113,2017,2494,red,,9
23878,23878,c9f4f22e128e3771c186b5dab8dacb5062763ab4,3,business,35999.0,mercedes-benz,mercedes-benz-e-300,hibride-diesel,50000,2015,2200,blue,,75
23879,23879,b597760570bfd90c20f050f22aceb1d2e8677b49,15,business,5950.0,audi,audi-a4,diesel,290000,2002,1900,blue,,18
23880,23880,c8823a96d7c99c7f3b4a951f2201bbf118e323a3,11,business,11250.0,vw,vw-polo,diesel,70432,2014,1199,other,,14
23881,23881,6f3c4c8041e9cddbd296b18859cab34bd8db17d5,13,business,30000.0,land-rover,land-rover-evoque,diesel,111000,2012,2200,white,,17
23882,23882,9c9b88c2e4d86823733a770ed036a955655a32ca,11,business,33700.0,audi,audi-a4,diesel,47898,2016,1968,other,,17
23883,23883,14b159e2ed16934559177821a8001321a027521a,1,business,24350.0,renault,renault-captur,diesel,1500,2018,1500,brown,,56
23884,23884,9dfa57ddfe7238ef6ed274819880a2eb9275fa6a,0,business,12900.0,renault,renault-megane,diesel,92400,2014,1461,other,,124
23885,23885,8d5d58894368cc819501208c5d05df9a7f18c6cb,11,business,14990.0,seat,seat-ibiza,diesel,124000,2010,2000,white,,130
23886,23886,412181a333614644b75b2e5f96689ef6e6250059,11,business,17600.0,opel,opel-insignia,diesel,121506,2014,1956,other,,8
23887,23887,854799a5291d9a69d73aa0838298fe9a301f272f,8,business,35790.0,nissan,nissan-x-trail,diesel,7500,2018,1600,white,7.0,60
23888,23888,43ded06cfb905cdcfa7599ad0288190cc59eb567,11,business,7980.0,fiat,fiat-punto,diesel,78568,2010,1248,other,,145
23889,23889,500415b0d9fc404cc0255c02ae270136bbc5dfca,11,business,7500.0,land-rover,land-rover-discovery,diesel,289998,1995,2495,green,,63
23890,23890,d68a8f799cfaf0befdea9aec52cb007a2ca4e50e,6,private,1000.0,citroen,citroen-saxo,diesel,374268,2000,1527,white,2.0,15
23891,23891,be68aaa8af3be163efbdc51f96433f5ed8b1dc38,11,business,9980.0,fiat,fiat-500c,gaz,59000,2014,1242,white,4.0,63
23892,23892,cee9aa3ea1063e4530cc4e9d3be540054c7db5a6,11,business,12390.0,citroen,citroen-c3,gaz,22560,2017,1199,white,,8
23893,23893,f06deb2f71c8ead55c702e137b685dec1ee55014,11,business,10350.0,opel,opel-corsa,diesel,44732,2014,1248,other,,18
23894,23894,ceb5091edfa1357f9d7dbf55a35a72bfc3940abe,11,business,15900.0,renault,renault-megane-coupe,diesel,134500,2013,1500,white,,56
23895,23895,8e2d25969b9994ac90698e683ae98f71407d3692,1,business,22990.0,bmw,bmw-318,diesel,124500,2015,1995,white,,90
23896,23896,8f1ec26f27392a64a3fcacfcc8da76b61a215b1b,10,business,74950.0,bmw,bmw-x5,diesel,100,2018,1995,white,7.0,97
23897,23897,6c8ce3719d02c1fc8f7bf827971779d91142b30f,11,business,1690.0,citroen,citroen-xsara-break,gaz,125000,2001,1400,blue,,19
23898,23898,ff7af0b543db66855c53b77a4540728c280be8bc,15,business,6250.0,bmw,bmw-324,diesel,200000,1988,2500,blue,,58
23899,23899,18447e7ae2607da29be5de85e3cd5ed3bd346778,13,business,12250.0,renault,renault-clio-sport-tourer,gaz,43000,2016,900,red,,8
23900,23900,7a73dd8b75b3d053549eb4c09ac93cf158cae0d9,13,business,1250.0,opel,opel-corsa,gaz,159000,1990,1400,white,,11
23901,23901,fd5d2743b477da190e917b4dcddc07c3171250ea,11,business,17200.0,opel,opel-zafira,diesel,93704,2014,1598,other,7.0,27
23902,23902,177a2dfcb5726fffa9745314d316491e77a3eb38,0,business,16700.0,mini,mini-one,diesel,73216,2015,1500,brown,,14
23903,23903,b29b8143fe6136645a7a6e487faadc2653d56dc3,11,business,26700.0,mercedes-benz,mercedes-benz-a-200,diesel,38291,2015,2143,other,,20
23904,23904,7c9cecbd2b1a260f8a161f33f06152b34c746f43,11,business,22100.0,mercedes-benz,mercedes-benz-a-180,diesel,51467,2015,1461,other,,13
23905,23905,4790c2aa91df8e8c8cd05942787e0db2a1f42f74,11,business,11750.0,peugeot,peugeot-208,diesel,87085,2014,1400,white,,8
23906,23906,d8d20975dcfe009ef2a1ac760592571b6104cae7,11,business,37100.0,audi,audi-q5,diesel,40890,2016,1968,other,,11
23907,23907,34b38d233b148af4c6cfea11b0aa31b7c07955a4,14,business,4950.0,citroen,citroen-c2,diesel,194000,2007,1398,red,4.0,98
23908,23908,04423d1d918c99913887d4395663ec91a1b44030,11,business,14980.0,bmw,bmw-x5,diesel,261900,2003,3000,green,,70
23909,23909,11d1588d3c1d0ff43bad880e726fb9f899d0199e,15,business,11990.0,dacia,dacia-duster,diesel,67000,2012,1500,green,,87
23910,23910,4dd2ab0858210a3016dc83116874f8bc7d5971c3,13,business,13990.0,peugeot,peugeot-partner,diesel,13705,2018,1560,white,,7
23911,23911,6b3208e7736e2514d78288e3a74d9250d44aa529,11,business,16800.0,renault,renault-scenic,diesel,81668,2014,1461,other,,18
23912,23912,20cfd9b336095b3c1af2dc168b3a4fe57db7387f,13,business,12250.0,renault,renault-clio,diesel,42000,2014,1461,white,,22
23913,23913,4c429855f351993dcee36949848daa26dad1a2ca,15,business,25000.0,mazda,mazda-cx-3,diesel,85,2019,1800,red,,42
23914,23914,e26c8995e913bfe03bf03283676e4c4262240e3b,13,business,26990.0,vw,vw-t-roc,gaz,2214,2018,999,other,,9
23915,23915,cfdea7ed6c81cb0a213133b3ffd9f1fed5131b4d,3,business,11150.0,mitsubishi,mitsubishi-space-star,gaz,15465,2018,1193,white,,10
23916,23916,42c97caecc4c544477327b66ee309a02d936ffd3,11,business,4750.0,bmw,bmw-320,diesel,265000,2001,2000,blue,,10
23917,23917,6a869f9dba6e719742c624c258c216ae0ed0aae2,3,business,22500.0,toyota,toyota-verso,diesel,35736,2016,1598,golden,7.0,9
23918,23918,eb57bbdaa6fd585d8ded75fd61ff1736287609d7,11,business,26980.0,mini,mini-cooper,gaz,33569,2016,1998,other,,8
23919,23919,2f5cc8a0ad789ad14d707bd6e7eeae1f9f507674,13,business,21000.0,mini,mini-one,diesel,11500,2017,1500,white,,34
23920,23920,525b90dec716fa3bbebd6b8a74973d8bb2b4154f,15,business,15740.0,nissan,nissan-pulsar,diesel,33295,2017,1461,red,,60
23921,23921,ae0b6794c0ff43dde1b4b619ae8ef1c0f530907a,11,private,18990.0,vw,vw-golf,diesel,61000,2016,1600,blue,,32
23922,23922,4dc82f0b87a2f28641ab184ec5e59479de7bdb25,11,business,7980.0,fiat,fiat-panda,gaz,47661,2017,1242,white,,32
23923,23923,5d8710dc69bdf3a6ffb3c82583bc210a86b2c820,3,business,21250.0,mini,mini-cooper,diesel,25049,2016,1496,white,,42
23924,23924,7940b1e66ff3fe282b6b4b0d7b4b75de258bff30,1,business,11900.0,alfa-romeo,alfa-romeo-mito,diesel,149000,2013,1300,brown,4.0,25
23925,23925,3aee94098b17c6530f896a236b3add1f3f6ac48e,0,business,4490.0,chevrolet,chevrolet-matiz,gaz,69611,2008,995,red,,19
23926,23926,2d522aba95ea1170ed5e6e35b09f38940a816490,9,private,5500.0,smart,smart-fortwo,diesel,115000,2009,800,white,2.0,61
23927,23927,eb6484e5597dc83379ca70a7218f85921d0223b9,15,business,1500.0,citroen,citroen-c4-picasso,gaz,227000,2000,1600,red,,13
23928,23928,5cccf626a8a50d20d412305d45d9d13fabbcfda5,11,business,26300.0,mercedes-benz,mercedes-benz-cla-200,diesel,124953,2015,2143,other,,38
23929,23929,21e3580947d3bc902db79463a94592d40681fce9,14,business,8900.0,citroen,citroen-c1,gaz,42000,2016,1000,white,4.0,13
23930,23930,26ae7dc3d1340f56005df44830ea8eec0976825c,1,business,2450.0,bmw,bmw-325,diesel,328918,1994,2500,green,,28
23931,23931,428bb7a6f9481f9e38340a5b34c42ce68185dc22,6,business,4500.0,vw,vw-golf,diesel,246320,1999,1900,white,,7
23932,23932,3c20caa39b65c38e2f368b3ddb737392dc40b663,13,private,4500.0,citroen,citroen-c1,gaz,82800,2009,998,red,4.0,11
23933,23933,04b5247c1c934f2fb610e9bc7b0ad349d384fca8,0,business,22800.0,nissan,nissan-qashqai,diesel,49179,2017,1461,white,,55
23934,23934,1fc19babfaeb7c3d0ee5a9331327bed8196a3d9f,3,business,15500.0,mini,mini-cooper,diesel,80000,2014,1600,red,,49
23935,23935,3f63895701b545c416168c48876b5c37042624da,11,business,19900.0,audi,audi-a3-sportback,diesel,73000,2016,1600,white,,22
23936,23936,9aef7692e0c661984ebdbeb1857c8ec7308606f0,11,business,16200.0,peugeot,peugeot-2008,diesel,98256,2014,1560,other,,13
23937,23937,71defcda2c4d7accd0f0bf626fbc1fdf7e08c989,11,business,18600.0,seat,seat-leon-st,diesel,110626,2014,1968,other,,26
23938,23938,20d3001fe4d46747b598ca2b2592f9611aa37cca,11,business,14950.0,peugeot,peugeot-308-sw,diesel,147000,2016,1560,white,,70
23939,23939,4a980e7bfc2c73b5c5369b5f254a3d2c7e50e28e,13,business,18990.0,hyundai,hyundai-i20,diesel,9650,2018,1120,white,,71
